Gridcode,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren,sand,BD,PH,OC
101050092,807.22,9.21,-11.55,98.13,218.25,10.25,0,1,0,0,0,3.379,635.117,8.182,32.791
101050093,804.35,8.79,-11.93,97.5,225,11,0,1,0,0,0,3.044,666.798,8.109,30.325
101050094,801.61,8.31,-12.34,97.69,230,11,0,1,0,0,0,2.996,653.992,8.008,36.799
101050095,801.18,8.21,-12.44,97.65,232.85,11,0,1,0,0,0,2.955,608.328,8.088,34.782
101050096,799.93,7.86,-12.76,96.69,235.06,11.5,0,1,0,0,0,2.856,676.722,7.997,39.548
101050097,802.43,8.05,-12.63,96.25,233.44,12,0,1,0,0,0,2.781,672.144,8.055,36.025
101050098,802.13,7.68,-12.95,96.5,234.88,12,0,1,0,0,0,2.587,693.045,7.934,42.844
101050099,805.11,7.94,-12.78,96.06,231.25,12,0,1,0,0,0,2.48,717.771,7.779,42.792
101050100,810.19,8.56,-12.31,95.2,226.3,12,0,1,0,0,0,2.362,739.025,7.87,38.391
101050101,816.46,9.33,-11.69,93.94,223.69,12,0,0.7975,0,0,0,2.592,768.775,8.063,32.903
101050102,815.34,9.03,-11.96,93.94,228.13,12,0,0.8775,0,0,0,2.743,789.657,8.095,29.917
101050103,813.33,8.78,-12.14,94.56,233.5,11.25,0,1,0,0,0,2.547,701.892,8.073,40.908
101050104,808.96,8.38,-12.45,95.9,242.95,9.05,0,1,0,0,0,2.497,677.834,8.007,46.901
101050105,803.22,7.85,-12.81,95.88,254.06,9,0,1,0,0,0,2.677,656.76,7.741,55.362
101050106,800.88,7.8,-12.8,95.69,261.31,9,0,1,0,0,0,2.91,647.048,7.418,62.563
101050107,808.48,8.73,-12.04,95.13,259.38,8.56,0,1,0,0,0,2.678,679.651,7.221,67.914
101050108,854.69,13.26,-8.7,93.94,229.94,6.63,0,1,0,0,0,2.797,887.329,7.68,45.016
101050109,846.92,13.51,-8.26,93.95,238.45,5.95,0,1,0,0,0,2.787,995.487,7.881,31.265
101050110,807.48,10.87,-9.92,94.06,264.56,7.38,0,1,0,0,0,2.436,712.334,7.211,71.25
101050111,815.84,13.14,-7.89,93.88,258.44,7,0,1,0,0,0,2.423,813.123,7.48,62.686
101050112,804.98,13.78,-7.03,93.63,264.13,7,0,1,0,0,0,2.741,918.17,7.822,47.397
101050113,775.92,12.22,-7.85,93.5,286.7,7.35,0,1,0,0,0,2.77,833.955,7.786,46.371
101050114,750.36,10.68,-8.74,92.94,310.63,8.38,0,1,0,0,0,2.624,709.386,7.241,71.061
101050115,726.25,8.23,-10.54,92.56,342.63,10.06,0,1,0,0,0,2.741,727.158,6.942,84.551
101050116,738.41,11.53,-7.62,91.5,322,8.69,0.0375,0.9625,0,0,0,2.5,745.062,7.157,71.937
101050117,772.32,15.63,-4.43,89.31,296.88,7.88,0.0775,0.9225,0,0,0,2.069,1024.852,7.664,44.344
101050118,747.16,13.61,-5.79,88.6,317.6,9.1,0.04,0.96,0,0,0,2.027,931.02,7.674,45.93
101050119,737.04,12.68,-6.45,87.63,327.56,9.75,0.3875,0.6125,0,0,0,2.069,857.427,7.209,70.624
101050120,741.61,13.11,-6.14,86.69,324.69,10.19,0.615,0.3825,0,0.0025,0,2.15,909.693,7.243,65.646
101050121,800.11,16.98,-3.77,84.56,296.69,9.38,0.1575,0.7775,0.055,0.01,0,1.736,1064.965,7.291,60.05
101050122,848.9,19.53,-2.46,84,281.9,9.2,0.0025,0.8675,0.04,0.0375,0.0025,1.907,1203.14,7.811,39.981
101050123,835.97,18.83,-2.84,83.38,279.56,9.81,0,0.92,0.03,0.05,0,1.744,1234.26,7.967,28.016
101050124,852.94,19.84,-2.3,83.38,264,8.69,0,0.9875,0.0075,0.005,0,1.79,1251.851,7.979,30.458
101050125,843.44,19.3,-2.59,82.56,257.63,8.69,0.045,0.9275,0,0.0275,0,1.865,1242.192,8.023,24.064
101050126,778.72,15.16,-5.04,81.56,286,11.38,0.6275,0.3725,0,0,0,1.806,906.879,7.064,77.317
101050127,852.84,19.84,-2.3,81.45,233.5,8.45,0.125,0.8575,0,0.0175,0,1.668,1221.65,7.996,28.125
101050128,870.2,20.76,-1.81,80.81,219.56,8,0,0.9925,0,0.0075,0,1.891,1255.511,8.093,23.4
101050129,866.63,20.37,-2.09,80.25,220.25,8.88,0,1,0,0,0,1.848,1245.524,8.088,22.759
101050130,886.64,21.54,-1.44,80.5,216.56,8.56,0,0.995,0,0.005,0,1.93,1287.448,8.1,19.72
101050131,880.71,21.06,-1.79,80,225.35,9.5,0,1,0,0,0,1.776,1279.943,8.06,23.105
101050132,877.69,20.8,-1.94,80,235.63,9.88,0,1,0,0,0,1.557,1264.025,8.079,21.265
101050133,879.89,20.94,-1.88,80.19,244.56,9.94,0,0.995,0.005,0,0,1.675,1258.051,8.054,23.164
101050134,879.44,20.93,-1.86,80.81,254.69,9.94,0.255,0.72,0.025,0,0,1.656,1268.745,8.071,22.824
101050135,865.99,19.84,-2.57,80.06,270.06,11.5,0.96,0.0275,0.0125,0,0,1.53,1221.875,7.948,26.052
101050136,861.93,19.45,-2.86,80.1,281.5,11.5,0.9925,0.0075,0,0,0,1.73,1151.879,7.631,47.091
101050137,891.07,22.02,-1.08,80.69,275.44,9.06,0.9775,0.015,0.0025,0.005,0,1.599,1265.82,7.954,23.015
101050138,895.22,22.6,-0.59,79.06,271.31,9.13,0.8225,0.1725,0.005,0,0,1.684,1276.892,7.925,21.755
101050139,898.71,22.91,-0.35,77,267.06,10.63,0.2375,0.7575,0.005,0,0,1.708,1243.456,7.928,24.529
101050140,906.78,23.43,-0.04,74.65,262.1,12.45,0,0.985,0.015,0,0,1.732,1252.647,7.908,22.389
101050141,915.91,23.92,0.21,73.06,257.38,13.44,0,0.975,0.025,0,0,1.823,1264.818,7.898,21.722
101050142,912.58,23.43,-0.21,71.5,260.5,16.31,0,0.9575,0.0425,0,0,1.954,1258.721,7.952,20.367
101050143,927.25,24.18,0.19,71.25,256.19,16.75,0.2725,0.6725,0.055,0,0,2.137,1262.584,8,24.577
101050144,937.04,24.53,0.28,71.19,255.06,17.06,0.775,0.18,0.045,0,0,2.12,1259.396,7.964,29.194
101050145,933.54,23.86,-0.31,71.2,259.7,17.6,0.9625,0.015,0.0225,0,0,1.884,1170.656,7.775,50.509
101050146,926.16,23,-0.98,71.56,264,17.38,1,0,0,0,0,1.606,1056.712,7.427,77.061
101050147,941.36,23.86,-0.53,72,262.81,17.06,0.9975,0.0025,0,0,0,1.679,1099.906,7.526,74.747
101050148,953.17,24.57,-0.13,71.81,262.63,17.06,0.9775,0.0175,0.005,0,0,1.795,1110.354,7.527,67.459
101050149,968.06,25.52,0.47,71.7,261.6,17.25,0.9475,0.0175,0.035,0,0,2.191,1225.393,7.711,55.039
101050150,967.89,25.48,0.41,71.31,261.56,17.63,0.895,0.0975,0.0075,0,0,2.139,1259.669,7.795,47.807
101050151,951.88,24.18,-0.51,71.06,261.94,18,0.955,0.0175,0.0275,0,0,1.864,1147.686,7.481,60.199
101050152,945.99,23.55,-0.98,70.75,260.56,18.19,0.9975,0,0.0025,0,0,1.81,989.042,7.083,77.5
101050153,951.49,23.81,-0.88,69.81,258.88,18.94,0.995,0.0025,0.0025,0,0,1.745,1037.791,7.276,78.123
101050154,965.46,24.72,-0.37,69.6,255.3,19.3,0.9925,0,0.0075,0,0,1.736,1085.098,7.264,76.396
101050155,999.29,27.21,1.27,68.94,244.88,19.19,0.8275,0.1575,0.015,0,0,2.117,1265.78,7.84,43.419
101050156,970.43,25.09,-0.13,69.44,256.06,20.13,0.58,0.32,0.1,0,0,1.955,1278.223,7.84,37.965
101050157,949.51,23.44,-1.22,69.13,268.25,22,0.945,0.0275,0.0275,0,0,1.639,1157.976,7.394,57.743
101050158,985.38,26.71,1.09,69.8,253.45,19.95,0.555,0.08,0.1775,0.1875,0,1.83,1284.024,7.809,39.204
101050159,993.32,27.75,1.97,70.44,251.88,19.81,0,0.2675,0.395,0.3375,0,1.899,1346.021,8.039,22.296
101050160,970.03,25.84,0.63,70.75,271.19,22.31,0.0075,0.7175,0.2225,0.0525,0,2.068,1310.298,7.853,33.159
101050161,960.56,25.04,0.06,70.81,285,24.63,0.68,0.055,0.265,0,0,2.048,1288.65,7.804,35.804
101050162,952.58,24.09,-0.7,71.2,303.05,27.05,0.9975,0,0.0025,0,0,2.029,1151.163,7.423,61.438
101050163,963.83,25.28,0.18,72.56,304.06,26.94,0.945,0.0125,0.0425,0,0,2.198,1239.621,7.612,50.901
101050164,964.99,24.91,-0.31,73.69,316.88,27.06,0.98,0.005,0.015,0,0,2.067,1201.515,7.493,57.809
101050165,969.81,24.74,-0.66,74.75,327.38,27.31,0.7475,0.065,0.18,0.0075,0,1.946,1256.059,7.624,48.311
101050166,975.36,24.79,-0.78,76.25,335.88,26.94,0.63,0.0575,0.2625,0.05,0,1.858,1291.018,7.644,42.652
101050167,965.22,23.33,-2,76.7,362,30.1,0.7,0.035,0.2475,0.015,0.0025,1.82,1254.756,7.408,46.576
101050168,957.25,22.56,-2.49,77.56,381.56,32.38,0.9825,0.01,0.0075,0,0,1.732,1104.495,6.965,74.657
101050169,985.11,26.66,0.99,82.63,345.81,25.19,0.7025,0.1375,0.16,0,0,1.655,1203.64,7.243,64.768
101050170,998.02,28.65,2.73,86.63,334.94,23,0.21,0.1675,0.58,0.0425,0,1.641,1260.597,7.567,44.369
101050171,1005.46,29.61,3.58,89.95,335.15,24.1,0.23,0.0475,0.6375,0.085,0,1.621,1256.363,7.638,46.329
101050172,1010.28,30.35,4.26,91.69,334.31,25.63,0,0.005,0.81,0.185,0,1.455,1299.074,7.953,37.827
101050173,1013.87,30.23,4.11,90.88,336.44,27.06,0,0,0.745,0.255,0,1.467,1290.795,8.089,41.057
101050174,1018.89,30.05,3.79,89.13,336.19,28.69,0,0,0.9,0.1,0,1.888,1319.22,8.058,39.734
101050175,1022.23,29.93,3.59,87.31,334.63,29.06,0,0,0.6025,0.3975,0,1.603,1321.642,8.077,33.28
101050176,1019.71,29.73,3.47,85.1,333.25,29.7,0,0,0.675,0.325,0,1.433,1314.374,8.068,40.615
101050177,1011.34,29.49,3.39,83.31,334.56,29.63,0,0.025,0.5675,0.4075,0,1.309,1298.309,7.992,44.517
101050178,1005.44,29.4,3.42,83.69,341.75,29.13,0,0.035,0.74,0.225,0,1.216,1302.583,7.964,43.349
101050179,1001.38,29.4,3.5,84.94,355.38,29.44,0,0,0.815,0.185,0,1.061,1301.877,7.912,42.04
101050180,998.72,29.42,3.62,86.3,371.75,30.5,0,0,0.7525,0.2475,0,1.152,1302.55,7.851,39.837
101050181,997.03,29.48,3.69,87.88,386.38,31.31,0,0,0.85,0.15,0,1.245,1296.426,7.767,42.054
101050182,996.73,29.48,3.71,88.81,397.31,31.88,0,0,0.89,0.11,0,1.271,1310.99,7.575,43.526
101050183,1002.79,29.68,3.7,88.31,399.69,32.38,0,0,0.8725,0.1275,0,1.408,1308.469,7.4,41.308
101050184,1006.95,29.78,3.64,87.38,405.31,33.13,0,0.0125,0.895,0.0925,0,1.86,1327.777,7.133,34.294
101050185,1001.21,29.41,3.44,88.15,427.4,34.15,0.005,0.0475,0.8375,0.11,0,1.911,1314.586,7.118,40.601
101050186,993.55,28.89,3.16,88.75,447.75,35.5,0.01,0.1075,0.83,0.0525,0,1.93,1315.975,7.011,39.35
101050187,984.82,28.08,2.61,88.69,470.75,38,0.34,0,0.645,0.015,0,2.098,1305.944,6.85,49.512
101050188,981.2,27.71,2.36,89.63,484.13,38.69,0.3175,0.04,0.57,0.0725,0,1.798,1273.041,6.878,49.366
101050189,980.75,27.77,2.45,91.4,493.2,37.7,0.095,0.0275,0.8675,0,0,1.986,1316.061,6.887,42.049
101050190,977.69,27.39,2.2,93.25,510.31,37.81,0.1925,0.025,0.67,0.1125,0,1.854,1310.319,6.932,39.49
101050191,973.04,26.94,1.87,94.69,526,37.13,0,0,0.965,0.035,0,2.043,1314.108,6.875,38.881
101050192,963.9,26.56,1.75,93.63,541.56,38.75,0.0325,0,0.7975,0.17,0,1.79,1321.897,6.994,38.898
101050193,950.47,25.88,1.51,89.88,547.25,42.5,0.375,0,0.6025,0.0225,0,2.138,1306.687,6.703,47.727
101050194,939.21,26.45,2.47,87.2,531.4,43.6,0.245,0.0025,0.7325,0.01,0,2.412,1339.59,6.728,47.313
101050195,927.25,26.75,3.09,84.54,518.15,45.46,0.142857,0.094286,0.674286,0.085714,0.002857,2.406,1323.379,6.687,47.208
101060010,653.87,12.64,-4.15,52.2,256.25,68.25,0,1,0,0,0,3.408,944.354,7.33,81.425
101060011,688.91,11.34,-6.29,60.81,235.56,52.5,0,1,0,0,0,3.363,914.751,7.343,88.453
101060012,698.81,13.09,-4.86,57.81,212.69,50.31,0,1,0,0,0,4.64,1032.256,7.947,31.188
101060013,720.66,13.05,-5.46,63.25,191.13,41.44,0,1,0,0,0,5.914,1123.043,8.047,9.497
101060014,740.93,9.52,-9.44,78.45,178.75,31.25,0,1,0,0,0,4.677,928.575,7.688,32.469
101060015,752.58,8.79,-10.46,84.81,165.81,26.25,0,0.9725,0,0,0.0275,3.124,915.672,7.692,50.517
101060016,765.56,10.03,-9.63,88.56,149.75,22.69,0,0.7975,0,0,0.2025,4.832,979.418,8.158,13.293
101060017,763.12,7.83,-11.7,93.5,150.31,21.44,0,0.3775,0,0,0.6225,2.694,838.629,8.001,30.852
101060018,770.86,8.92,-10.85,95.56,138.69,19.06,0,0.305,0,0,0.695,3.849,860.925,8.107,14.101
101060019,775.88,11.5,-8.41,94.45,126.35,17.35,0,0.1525,0.0075,0,0.84,4.687,892.173,8.269,8.879
101060020,771.86,10.11,-9.72,95.81,126.81,17.13,0,0.16,0,0,0.84,4.475,872.184,8.334,8.425
101060021,769.18,10.96,-8.8,94.81,122.31,16.63,0,0.22,0,0,0.78,5.506,892.459,8.271,8.84
101060022,765.98,8.4,-11.29,97.69,124.69,16.19,0,0.2325,0,0,0.7675,4.039,841.567,8.198,12.44
101060023,762.46,8.74,-10.88,97.45,121.05,15.45,0,0.3025,0,0,0.6975,4.032,837.952,8.217,9.121
101060024,758.58,10.76,-8.74,93.5,116.06,15,0,0.13,0,0,0.87,4.971,863.96,8.107,9.518
101060025,755.76,10.43,-9.03,93,115.31,15,0,0.32,0,0,0.68,4.819,877.921,8.168,12.215
101060026,751.99,11.91,-7.46,90.44,112.88,14.81,0,0.23,0,0,0.755,5.593,938.861,8.314,10.861
101060027,751.22,11.87,-7.48,90.38,110.44,14.5,0.0025,0.12,0,0,0.85,4.884,962.348,8.369,12.803
101060028,750.85,11.64,-7.7,91.25,107.4,13.85,0,0.01,0,0,0.99,5.204,929.563,8.415,8.251
101060029,752.88,10.28,-9.1,94.88,104.81,12.94,0,0.205,0,0,0.795,5.392,856.955,8.175,7.828
101060030,754.14,10.15,-9.28,96.13,103.38,12.19,0,0.3225,0,0,0.6775,4.849,849.751,8.151,8.843
101060031,754.78,10.32,-9.14,96.94,101.31,11.81,0,0.26,0,0,0.74,3.925,859.005,8.118,8.82
101060032,757.55,9.04,-10.48,99.25,100.6,11.25,0,0.7175,0,0,0.2825,3.529,807.117,8.086,11.944
101060033,757.78,9.93,-9.56,98.75,99.75,10.63,0,0.7925,0,0,0.2075,3.817,804.38,8.207,9.482
101060034,759.73,10.25,-9.31,99.25,99.5,10.38,0,0.335,0,0,0.6525,3.533,835.467,8.354,10.942
101060035,762.23,9.86,-9.78,99.75,99.19,11,0,0.565,0,0,0.435,4.166,804.289,8.264,9.29
101060036,763.68,9.78,-9.9,101.56,98.94,10.44,0,0.655,0,0,0.335,3.715,768.221,8.249,11.339
101060037,765.92,9.96,-9.78,102.05,100.15,10,0,0.5275,0,0,0.465,3.774,781.41,8.319,10.333
101060038,768.14,8.9,-10.86,104.69,101.44,9.88,0,0.8375,0,0,0.1625,3.279,743.248,8.196,13.732
101060039,770.08,8.68,-11.13,106.5,101.63,9.19,0,0.835,0,0,0.165,3.029,731.542,8.209,15.135
101060040,770.89,7.31,-12.48,108.31,103.94,9.38,0,0.805,0,0,0.195,2.968,726.407,8.146,19.164
101060041,772.95,7.43,-12.41,109,104.95,8.6,0,0.89,0,0,0.11,2.605,709.402,8.171,17.681
101060042,775.43,7.78,-12.15,110.31,106.19,7.25,0,0.895,0,0,0.0825,2.22,678.909,8.246,15.423
101060043,777.39,7.74,-12.24,113.25,108.06,7,0,0.88,0,0,0.12,2.303,653.21,8.218,13.25
101060044,779.6,8.18,-11.85,113.75,109.75,6.81,0,0.9375,0,0,0.0625,2.433,650.202,8.245,9.097
101060045,780.58,8.23,-11.81,114.38,112.38,6.5,0,0.93,0,0,0.07,2.342,684.018,8.245,10.26
101060046,779.69,7.17,-12.82,115,114.85,6.8,0,0.87,0,0,0.13,2.152,655.651,8.119,16.271
101060047,778.67,6.09,-13.84,114.69,118.19,7,0,0.7625,0,0,0.2375,2.314,695.839,7.827,27.56
101060048,783.9,8.67,-11.44,114.63,122.63,5.69,0,0.835,0,0,0.15,2.682,728.5,8.234,19.26
101060049,784.51,8.06,-12.02,115.56,124.69,5,0,0.975,0,0,0.025,2.592,702.819,8.267,13.013
101060050,784.38,7.89,-12.19,117.45,127.55,4.25,0,0.8925,0,0,0.1075,2.23,682.126,8.349,5.519
101060051,784.03,7.46,-12.6,118.56,130.69,4,0,0.95,0,0,0.05,2.462,690.627,8.244,9.401
101060052,783.78,6.86,-13.19,118.13,133.25,4.06,0,0.9275,0,0,0.0725,2.119,714.254,8.072,21.971
101060053,781.43,5.98,-13.96,118.5,136.38,4.13,0,0.8275,0,0,0.1725,1.653,732.111,7.951,27.422
101060054,783.38,6.73,-13.26,118.75,139.19,4,0,0.9275,0,0,0.0725,1.901,674.83,8.224,16.498
101060055,784.56,7.14,-12.87,118.55,142.95,4,0,0.8925,0,0,0.0225,2.122,689.976,8.171,19.249
101060056,784.86,6.99,-13.02,118.56,147,4,0.0025,0.71,0,0,0.0525,2.17,718.225,8.165,21.044
101060057,783.6,6.6,-13.37,119,150.13,4,0,0.8425,0,0,0.1575,2.037,740.11,7.993,21.045
101060058,778.2,4.58,-15.21,118.13,154.56,4.13,0,0.6375,0,0,0.3625,1.681,752.762,7.79,36.738
101060059,776.26,4.17,-15.56,117.7,158.3,3.85,0,0.4825,0,0,0.5175,1.812,783.805,7.578,47.783
101060060,780.25,5.46,-14.37,118.13,161.25,3,0,0.9125,0,0,0.0875,1.869,753.107,7.846,28.077
101060061,781.18,5.79,-14.08,117.69,164,3,0,0.9875,0,0,0.0125,1.937,748.94,7.831,19.429
101060062,784.58,6.64,-13.29,118,167.38,3,0,0.8725,0,0,0.0125,2.204,747.961,8.189,18.681
101060063,782.03,5.8,-14.07,118.38,171.13,3,0,1,0,0,0,1.942,748.603,7.975,20.556
101060064,779.5,4.91,-14.86,118.6,176.25,3,0,0.895,0,0,0.01,1.932,769.561,7.661,41.413
101060065,780.13,4.91,-14.86,118.81,180.56,3,0,0.9975,0,0,0.0025,1.964,740.23,7.66,41.844
101060066,785.75,6.34,-13.59,119.38,183.06,2.63,0,1,0,0,0,2.787,743.45,7.749,32.396
101060067,788.54,7.01,-13.01,119.44,186.06,2.25,0,0.9975,0,0,0.0025,3.066,747.217,7.945,31.026
101060068,790.22,7.42,-12.61,119.85,189.65,2,0,1,0,0,0,3.062,725.19,8.093,28.424
101060069,792.88,7.94,-12.16,119.81,193.06,2,0,0.9925,0,0,0.0075,3.234,729.338,8.098,28.15
101060070,794.81,8.14,-12.01,119.94,196.19,2,0,0.875,0,0,0.0125,3.163,744.582,8.234,27.524
101060071,793.69,7.96,-12.16,119.81,200.63,2,0,1,0,0,0,2.927,741.92,8.307,23.823
101060072,792.39,7.79,-12.31,119.75,204.38,2,0,1,0,0,0,3.056,719.185,8.198,24.027
101060073,790.34,7.55,-12.45,119.25,209.45,2,0,0.995,0,0,0,3.166,702.461,8.145,28.305
101060074,788.02,7.81,-12.14,118.5,212.69,2,0,1,0,0,0,3.256,727.006,8.188,29.532
101060075,784.94,8.05,-11.83,116.94,215.38,2.25,0,1,0,0,0,3.026,711.536,8.304,19.775
101060076,775.39,7.11,-12.56,115,222.88,4.44,0,1,0,0,0,3.078,693.979,8.099,23.666
101060077,771.07,6.99,-12.58,113.3,225.65,5.75,0,1,0,0,0,3.207,683.848,7.809,36.039
101060078,776.48,8.05,-11.7,112.06,220.44,5.44,0,1,0,0,0,3.315,694.98,7.779,43.823
101060079,782.73,8.84,-11.09,110.44,213.69,5.44,0,1,0,0,0,3.353,698.663,8.034,31.173
101060080,789.35,9.44,-10.71,108.63,207.69,5.81,0,1,0,0,0,3.319,762.979,8.233,19.773
101060081,788.69,8.98,-11.16,107.75,208.38,6.31,0,1,0,0,0,2.894,719.764,8.384,11.681
101060082,785.05,7.94,-12.1,106.8,214.3,7,0,1,0,0,0,2.938,642.798,8.027,25.889
101060083,798.3,9.34,-11.06,105.25,202,7,0,1,0,0,0,3.185,665.413,8.051,27.524
101060084,797.54,8.9,-11.49,104.25,205.75,7,0,1,0,0,0,3.099,686.727,7.96,31.9
101060085,799.74,8.94,-11.56,103.5,206.19,7,0,1,0,0,0,3.061,691.838,7.824,39.32
101060086,795.9,8.05,-12.35,103.05,214.75,7.2,0,1,0,0,0,3.108,718.646,7.808,37.591
101060087,789.86,7.02,-13.23,102.56,224.63,8.44,0,1,0,0,0,2.998,734.526,7.285,59.817
101060088,799.82,8.31,-12.19,100.88,217.5,8.63,0,1,0,0,0,3.321,673.324,7.768,43.372
101060089,795.56,7.68,-12.75,100,225.25,9.5,0,1,0,0,0,3.234,683.424,7.737,40.668
101060090,794.59,7.69,-12.73,100,228.06,10,0,1,0,0,0,3.262,664.636,7.654,44.137
101060091,796.74,8.1,-12.4,99.4,229.2,10,0,1,0,0,0,3.318,656.833,7.822,42.489
101060092,797.09,8.5,-12,97.94,230.31,10.69,0,1,0,0,0,3.298,647.019,7.737,41.77
101060093,801.61,9.48,-11.18,97.63,227.94,11,0,1,0,0,0,3.635,665.482,7.946,39.596
101060094,801.47,9.37,-11.26,97.06,230.63,11,0,1,0,0,0,3.109,715.093,8.142,26.675
101060095,801.27,9.13,-11.51,97,232.55,11,0,0.855,0,0,0,2.982,663.626,8.119,29.119
101060096,799.19,8.67,-11.91,96.5,234.5,11.5,0,0.8575,0,0,0.0025,2.889,650.492,8.012,37.485
101060097,802.99,8.99,-11.68,96,231.06,12,0,0.98,0,0,0.0025,3.097,640.414,8.011,36.353
101060098,806.69,9.19,-11.56,95.44,227,12,0,0.8725,0,0,0,2.923,715.484,7.986,35.238
101060099,808.3,8.98,-11.82,95.19,224.06,12,0,1,0,0,0,2.871,711.975,8.053,30.166
101060100,806.84,8.36,-12.39,95.15,226.05,12,0,1,0,0,0,2.755,687.631,7.886,35.59
101060101,812.92,9.18,-11.7,94.06,223.81,12,0,0.99,0,0,0,2.8,660.604,7.814,38.316
101060102,815.76,9.69,-11.28,93.19,226.19,12,0,0.805,0,0,0,2.85,689.463,7.713,46.301
101060103,814.68,9.49,-11.48,94.25,232.88,11,0,1,0,0,0,2.777,696.693,7.924,42.023
101060104,808.83,8.77,-12.04,95.15,244.8,9.4,0,0.93,0,0,0,2.724,641.542,7.663,51.16
101060105,804.31,8.29,-12.38,95.5,256.25,9.19,0,0.9875,0,0,0,2.673,695.941,7.454,57.163
101060106,816.32,9.53,-11.44,94.44,252.81,8.88,0,1,0,0,0,2.602,695.042,7.569,51.066
101060107,826.71,10.49,-10.74,93.69,251.75,8.31,0,1,0,0,0,2.64,726.049,7.55,52.005
101060108,846.94,12.41,-9.35,92.94,243.44,7.31,0,1,0,0,0,2.647,835.407,7.64,43.687
101060109,859.9,14.42,-7.66,92.5,239.7,6.3,0,0.995,0,0.005,0,2.92,1077.743,7.903,26.961
101060110,818.39,11.88,-9.18,93.19,267.44,7.25,0,0.9975,0,0.0025,0,2.781,890.298,7.713,41.197
101060111,799.51,11.92,-8.69,94,277.69,7.06,0,1,0,0,0,2.651,830.615,7.529,49.291
101060112,788.94,12.61,-7.75,93.63,283.06,7,0,1,0,0,0,2.705,847.47,7.604,51.362
101060113,766.63,11.69,-8.11,93.05,301,7.85,0,1,0,0,0,2.657,752.058,7.542,54.887
101060114,742.51,10.1,-9.11,92.94,324.56,8.94,0,1,0,0,0,2.663,658.147,7.269,70.705
101060115,719.34,7.8,-10.79,92.13,353.13,10.25,0,0.9975,0,0.0025,0,2.878,649.233,7.007,82.643
101060116,723.04,9.89,-8.81,91.06,342.63,9.94,0.015,0.985,0,0,0,2.809,680.826,6.975,78.463
101060117,746.57,13.65,-5.71,89.44,317.63,8.88,0.195,0.8025,0,0.0025,0,2.249,846.734,7.39,58.472
101060118,727.19,12.14,-6.73,88.9,333.6,9.85,0.1,0.9,0,0,0,2.309,751.755,7.215,74.01
101060119,722.79,11.93,-6.83,87.69,336.44,10.19,0,1,0,0,0,2.199,757.138,7.283,73.612
101060120,703.8,9.54,-8.71,87.06,359.25,12.31,0.1225,0.8775,0,0,0,2.43,720.607,6.885,83.366
101060121,774.48,15.86,-4.21,84.38,306.06,10.06,0.4425,0.5125,0.0125,0.0325,0,1.806,938.001,6.99,75.613
101060122,828.14,18.78,-2.66,82.8,291.65,9.95,0.0075,0.7775,0.0275,0.1875,0,1.613,1205.835,7.763,37.74
101060123,818.54,18.4,-2.81,82.13,286.75,10,0.0025,0.91,0.0125,0.075,0,1.595,1196.02,7.759,39.916
101060124,829.34,19.17,-2.33,82.06,274.38,9.44,0,0.89,0.0125,0.0975,0,1.597,1226.668,7.901,33.066
101060125,844.46,20.21,-1.69,81.81,257.56,8.5,0,0.85,0.03,0.12,0,1.876,1238.376,7.992,30.214
101060126,810.46,18.14,-2.91,80.63,264.44,9.88,0.1175,0.8725,0.0025,0.0075,0,1.553,1173.811,7.924,31.86
101060127,818.81,18.54,-2.69,79.9,252.35,9.65,0.1625,0.8375,0,0,0,1.457,1186.281,7.879,35.786
101060128,848.29,20.29,-1.71,79.38,232,8.81,0,0.9625,0.0075,0.03,0,1.671,1262.262,8.076,22.67
101060129,853.24,20.44,-1.68,78.5,229.31,9.31,0,0.97,0,0.03,0,1.745,1241.324,8.072,23.466
101060130,860.82,20.77,-1.52,78.69,230.88,9.81,0,0.9975,0,0.0025,0,1.713,1255.305,8.055,19.15
101060131,863.29,20.78,-1.56,78.5,236.85,10.25,0,1,0,0,0,1.641,1254.603,8.032,20.659
101060132,858.74,20.38,-1.88,78.56,247.63,10.94,0,0.9925,0.0075,0,0,1.548,1235,7.986,23.573
101060133,870.34,21.12,-1.43,79.31,252.31,10.25,0,0.965,0.0275,0.0075,0,1.59,1252.948,7.967,25.592
101060134,872.76,21.22,-1.37,79.56,261.63,10.38,0.445,0.5175,0.015,0.0225,0,1.561,1265.035,8.016,23.873
101060135,858.98,20.01,-2.21,79.31,277.69,11.81,0.8975,0.0525,0.035,0.015,0,1.632,1215.874,7.899,27.991
101060136,849.39,19.19,-2.8,78.55,291.7,12.3,0.97,0.03,0,0,0,1.769,1079.629,7.396,59.628
101060137,879.49,21.78,-1.02,79.31,288.44,9.63,0.9775,0.02,0.0025,0,0,1.602,1209.073,7.772,37.645
101060138,887.44,22.73,-0.24,78.25,283.06,9.13,0.975,0.025,0,0,0,1.66,1254.069,7.928,24.897
101060139,891.99,23.16,0.04,76.19,275.5,10.44,0.6775,0.28,0.0425,0,0,1.657,1245.461,7.932,24.655
101060140,901.41,23.74,0.38,73.65,268.35,12.75,0,0.985,0.015,0,0,1.732,1247.933,7.957,24.576
101060141,909.77,24.18,0.61,72,263.75,14.5,0,0.9875,0.0125,0,0,1.772,1254.681,7.912,27.111
